"","ID","title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status"
"168","319","Starlight Lounge","Bonneville Hotel","'C' Street","Idaho Falls","ID","(M)","Bars/Clubs,Hotels",1975,"",-112.039465,43.49467,"Verified Location"
"169","320","Starlight Lounge","Bonneville Hotel","'C' Street","Idaho Falls","ID","(M)","Bars/Clubs,Hotels",1976,"",-112.039465,43.49467,"Verified Location"
"170","321","Starlight Lounge","Bonneville Hotel","'C' Street","Idaho Falls","ID","(M)","Bars/Clubs,Hotels",1977,"",-112.039465,43.49467,"Verified Location"
"171","322","Starlight Lounge","Bonneville Hotel","'C' Street","Idaho Falls","ID","(M)","Bars/Clubs,Hotels",1978,"",-112.039465,43.49467,"Verified Location"
"172","323","Starlight Lounge","Bonneville Hotel","'C' Street","Idaho Falls","ID","(M)","Bars/Clubs,Hotels",1979,"",-112.039465,43.49467,"Verified Location"
"173","324","Starlight Lounge","Bonneville Hotel","'C' Street","Idaho Falls","ID","(M)","Bars/Clubs,Hotels",1980,"",-112.039465,43.49467,"Verified Location"
"174","297","Tautfus Park Zoo","","","Idaho Falls","ID","Cruisy Areas","Crusing Areas",1976,"",-112.04211,43.472089,"Verified Location"
"175","302","Tautfus Park Zoo","","","Idaho Falls","ID","Cruisy Areas","Crusing Areas",1977,"",-112.04211,43.472089,"Verified Location"
"176","305","Tautfus Park Zoo","","","Idaho Falls","ID","Cruisy Areas","Crusing Areas",1978,"",-112.04211,43.472089,"Verified Location"
"177","311","Tautfus Park Zoo","","","Idaho Falls","ID","Cruisy Areas","Crusing Areas",1979,"",-112.04211,43.472089,"Verified Location"
"178","314","Tautfus Park Zoo","","","Idaho Falls","ID","Cruisy Areas","Crusing Areas",1980,"",-112.04211,43.472089,"Verified Location"
"179","356","The Stables","","On Hatwai (North-South Hwy.) 3 mi N.E. of town","Lewiston","ID","(M)","Bars/Clubs",1973,"",-117.001189,46.400409,"Location could not be verified. General city or location coordinates used."
"180","306","U. of Idaho - Classroom Center T-Room","","","Moscow","ID","Cruisy Areas","Crusing Areas",1978,"",-117.012608,46.728812,"Verified Location"
"181","312","U. of Idaho - Classroom Center T-Room","","","Moscow","ID","Cruisy Areas","Crusing Areas",1979,"",-117.012608,46.728812,"Verified Location"
"182","318","U. of Idaho - Classroom Center T-Room","","","Moscow","ID","Cruisy Areas","Crusing Areas",1980,"",-117.012608,46.728812,"Verified Location"
"183","349","Wagon Wheel","","About 1 mi. S. on Main St.","Pocatello","ID","(M)","Bars/Clubs",1976,"",-112.450619,42.862104,"Verified Location"
"184","350","Wagon Wheel","","About 1 mi. south on Main Street","Pocatello","ID","(M)","Bars/Clubs",1977,"",-112.450619,42.862104,"Verified Location"
"185","341","WEEDS","Ida-Ha Hotel (downstairs)","10th & Main Sts.","Boise","ID","","Bars/Clubs,Hotels",1965,"",-116.205854,43.616794,"Verified Location"
"186","283","Adult Bookstore on E. Main","","","Missoula","MT","Cruisy Areas","Crusing Areas,book store",1980,"",-113.994031,46.872128,"Verified Location"
"187","284","Adult Shop","","3rd & Central","Great Falls","MT","Cruisy Areas","Crusing Areas,Business",1978,NA,-111.316696,47.507802,"Verified Location"
"188","274","Adult Shop","","3rd & Central","Great Falls","MT","Cruisy Areas","Crusing Areas",1979,"",-111.316696,47.507802,"Verified Location"
"189","281","Adult Shop","","3rd & Central","Great Falls","MT","Cruisy Areas","Crusing Areas",1980,"",-111.316696,47.507802,"Verified Location"
"190","295","Bronx Lounge","(cruisy)","42 W. Broadway","Butte","MT","(M),Cruisy Areas","Bars/Clubs",1979,NA,-112.5370763,46.0133806,"Google Verified Location"
"191","264","Cockpit","","131 Moore","Billings","MT","(M),(YC)","Bars/Clubs",1977,NA,-108.5415319,45.7669464,"Google Verified Location"
"192","278","Cockpit","","131 Moore","Billings","MT","(M),(YC)","Bars/Clubs",1978,NA,-108.5415319,45.7669464,"Google Verified Location"
"193","291","Cockpit","","131 Moore","Billings","MT","(M),(YC)","Bars/Clubs",1979,NA,-108.5415319,45.7669464,"Google Verified Location"
"194","256","Crown Room","","425 N. Last Chance Gulch","Helena","MT","(M)","Bars/Clubs",1975,NA,-112.0369746,46.5912468,"Google Verified Location"
"195","262","Crown Room","","425 N. Last Chance Gulch","Helena","MT","(M)","Bars/Clubs",1976,NA,-112.0369746,46.5912468,"Google Verified Location"
"196","272","Crown Room","","425 N. Last Chance Gulch","Helena","MT","(M)","Bars/Clubs",1977,NA,-112.0369746,46.5912468,"Google Verified Location"
"197","267","Crystal Lounge","Northern Hotel (Downstairs Basement Bar)","Broadway & 1st Ave N.","Billings","MT","","Hotels,Bars/Clubs",1977,NA,-108.505746,45.782093,"Verified Location"
"198","250","Crystal Lounge","","Broadway at 1st Ave. N.","Billings","MT","(M),(*)","Bars/Clubs",1974,"",-108.505746,45.782093,"Verified Location"
"199","251","Crystal Lounge","","Broadway & 1st Ave N.","Billings","MT","(M)","Bars/Clubs",1975,"",-108.505746,45.782093,"Verified Location"
"200","253","Crystal Lounge","","Broadway & 1st Ave. N.","Billings","MT","(M),(*)","Bars/Clubs",1976,"",-108.505746,45.782093,"Verified Location"
"201","261","Crystal Lounge","","Broadway and 1st Ave No.","Billings","MT","(M),(*)","Hotels,Bars/Clubs",1978,"",-108.505746,45.782093,"Verified Location"
"202","266","Crystal Lounge","","Broadway & 1st Ave N.","Billings","MT","(M)","Bars/Clubs,Hotels",1979,"",-108.505746,45.782093,"Verified Location"
"203","249","Dave's Health Club Baths","","(inquire locally)","Billings","MT","","Baths",1971,"",-108.50069,45.783286,"Location could not be verified. General city or location coordinates used."
"204","278","Diamond S Ranch & Hot Springs - Spteambath can be interesting","","","Boulder","MT","(M),(H)","Hotels",1980,"See https://boulderhotsprings.com/about-the-inn/history-of-boulder-hot-springs/ for a history of the location",-112.095301,46.199742,"Verified Location"
"205","268","Diamond S. Ranch & Hot Springs","Steambath can be interesting","","Boulder","MT","(M),(H)","Hotels",1979,"See https://boulderhotsprings.com/about-the-inn/history-of-boulder-hot-springs/ for a history of the location",-112.095301,46.199742,"Verified Location"
"206","251","Flamingo","","600 N. Higgins ","Missoula","MT","(M)","Bars/Clubs",1974,NA,-113.9921749,46.8743158,"Google Verified Location"
"207","257","Flamingo","","600 N. Higgins","Missoula","MT","(M)","Bars/Clubs",1975,NA,-113.9921749,46.8743158,"Google Verified Location"
"208","263","Flamingo","","600 N. Higgins","Missoula","MT","(M)","Bars/Clubs",1976,NA,-113.9921749,46.8743158,"Google Verified Location"
"209","275","Flamingo","","600 N. Higgins","Missoula","MT","(M)","Bars/Clubs",1977,NA,-113.9921749,46.8743158,"Google Verified Location"
"210","308","Flamingo","","600 N. Higgins","Missoula","MT","(M)","Bars/Clubs",1979,NA,-113.9921749,46.8743158,"Google Verified Location"
"211","289","Flamingo ","","600 N. Higgins","Missoula","MT","(M)","Bars/Clubs",1978,NA,-113.9921749,46.8743158,"Google Verified Location"
"212","269","Forum Club","","204 1st Avenue South","Great Falls","MT","(P),(D),(S),(G),(*),(PT)","Bars/Clubs",1977,NA,-111.3038742,47.5039029,"Google Verified Location"
"213","262","Gibson Park","","","Great Falls","MT","Cruisy Areas,(AYOR)","Crusing Areas",1978,"",-111.304544,47.51029,"Verified Location"
"214","272","Gibson Park","","","Great Falls","MT","(AYOR),Cruisy Areas","Crusing Areas",1979,"",-111.304544,47.51029,"Verified Location"
"215","282","Gibson Park","","","Great Falls","MT","Cruisy Areas","",1980,"",-111.304544,47.51029,"Verified Location"
"216","265","Golden Galleon Lounge","Rainbow Hotel ","20 3rd Ave No. ","Great Falls","MT","(M),(OC)","Bars/Clubs,Hotels",1978,NA,-111.305701,47.5086309,"Google Verified Location"
"217","268","Harrington's","","On Broadway near Bus Depot","Butte","MT","(M),(YC)","Bars/Clubs",1977,NA,-112.53901,46.0135203,"Google Verified Location"
"218","254","Harrington's","","On Broadway nr. Bus Depot","Butte","MT","(M),(YC)","Bars/Clubs",1976,"",-112.534777,46.003823,"Location could not be verified. General city or location coordinates used."
"219","259","Harrington's","","Broadway nr. Bus Depot","Butte","MT","(M)","Bars/Clubs",1978,"",-112.534777,46.003823,"Location could not be verified. General city or location coordinates used."
"220","252","Harrington's","","on Broadway nr. Bus Depot","Butte","MT","(M),(YC)","Bars/Clubs",1975,"",-112.534777,46.003823,"Location could not be verified. General city or location coordinates used."
"221","214","Harvey's Steam Baths","","203 Central Ave","Great Falls","MT","","Baths",1968,NA,-111.3040749,47.5055328,"Google Verified Location"
"222","219","Harvey's Steam Baths","","203 Central Ave","Great Falls","MT","","Baths",1969,NA,-111.3040749,47.5055328,"Google Verified Location"
"223","224","Harvey's Steam Baths","(best weekends)","203 Central Ave","Great Falls","MT","","Baths",1970,NA,-111.3040749,47.5055328,"Google Verified Location"
"224","317","Harvey's Steam Baths","(best weekends)","203 Central Ave.","Great Falls","MT","","Baths",1971,NA,-111.3040749,47.5055328,"Google Verified Location"
"225","301","Import Depot","","Old Milwaukee Rd, R.R. Depot","","MT","(R),(M),(YC),(D)","Restaurant,Bars/Clubs",1979,NA,-114.4750146,47.0028193,"Google Verified Location"
"226","269","Import Depot","","Old Milwaukee Road R.R. Depot","Great Falls","MT","(M),(YC),(R),(D)","Restaurant",1979,"",-111.308691,47.507084,"Verified Location"
"227","277","Import Depot","","Old Milwaukee Road","Great Falls","MT","(M),(YC),(R),(D)","Restaurant,Bars/Clubs",1980,"",-111.308691,47.507084,"Verified Location"
"228","264","Intermountain Bus Depot","","","Great Falls","MT","Cruisy Areas","Crusing Areas",1978,"",-111.300771,47.505285,"Location could not be verified. General city or location coordinates used."
"229","247","Jack's Sauna Baths","","18 N. 27","Billings","MT","","Baths",1974,NA,-108.5038439,45.7819721,"Google Verified Location"
"230","253","Jack's Sauna Baths","(good weekends*)","18 N. 27","Billings","MT","(*)","Baths",1975,NA,-108.5038439,45.7819721,"Google Verified Location"
"231","259","Jack's Sauna Baths","(WE*)","18 N. 27th","Billings","MT","(WE),(*)","Baths",1976,NA,-108.5038439,45.7819721,"Google Verified Location"
"232","298","Marquis Club","(Some W, YC, G) (Disco)","204 1st Ave","Great Falls","MT","(W),(YC),(G),(*),(D),(S)","Bars/Clubs",1979,NA,-111.3041458,47.5064242,"Google Verified Location"
"233","211","Midway Nite Club","","209 N. 14th","Billings","MT","(M)","Bars/Clubs",1968,NA,-108.4894808,45.7918716,"Google Verified Location"
"234","216","Midway Nite Club","","209 N. 14th","Billings","MT","(M)","Bars/Clubs",1969,NA,-108.4894808,45.7918716,"Google Verified Location"
"235","221","Midway Nite Club","","209 N. 14th","Billings","MT","(M)","Bars/Clubs",1970,NA,-108.4894808,45.7918716,"Google Verified Location"
"236","315","Midway Nite Club","","209 N. 14th","Billings","MT","(M)","Bars/Clubs",1971,NA,-108.4894808,45.7918716,"Google Verified Location"
"237","248","Northern Hotel Bar","","28th & 1st Ave","Billings","MT","(M),(PE)","Bars/Clubs,Hotels",1966,"",-108.505746,45.782093,"Verified Location"
"238","260","Northern Hotel Bar","","Broadway & 1st Ave No.","Billings","MT","(M)","Hotels,Bars/Clubs",1978,"",-108.505746,45.782093,"Verified Location"
"239","267","Northern Hotel Bar","","Broadway & 1st Ave N.","Billings","MT","(M)","Bars/Clubs,Hotels",1979,"",-108.505746,45.782093,"Verified Location"
"240","209","Ocean Bar","","71 E. Park Plaza","Butte","MT","","Bars/Clubs",1966,NA,-112.5340398,46.0132278,"Google Verified Location"
"241","213","Ocean Bar","","71 E. Park Plaza","Butte","MT","(M)","Bars/Clubs",1968,NA,-112.5340398,46.0132278,"Google Verified Location"
"242","218","Ocean Bar","","71 E. Park Plaza","Butte","MT","(M)","Bars/Clubs",1969,NA,-112.5340398,46.0132278,"Google Verified Location"
"243","223","Ocean Bar","","71 E. Park Plaza","Butte","MT","(M)","Bars/Clubs",1970,NA,-112.5340398,46.0132278,"Google Verified Location"
"244","207","Park Hotel Bar","","100 Central","Great Falls","MT","(M)","Hotels,Bars/Clubs",1965,NA,-111.3056364,47.5049743,"Google Verified Location"
"245","210","Park Hotel Bar","","100 Central","Great Falls","MT","(M)","Bars/Clubs,Hotels",1966,NA,-111.3056364,47.5049743,"Google Verified Location"
"246","215","Park Hotel Bar","","100 Central Ave","Great Falls","MT","(M)","Hotels,Bars/Clubs",1968,NA,-111.3056364,47.5049743,"Google Verified Location"
"247","220","Park Hotel Bar","","100 Central","Great Falls","MT","(M)","Hotels,Bars/Clubs",1969,NA,-111.3056364,47.5049743,"Google Verified Location"
"248","225","Park Hotel Bar","","100 Central Ave","Great Falls","MT","(M)","Hotels,Bars/Clubs",1970,NA,-111.3056364,47.5049743,"Google Verified Location"
"249","318","Park Hotel Bar","","100 Central Ave","Great Falls","MT","(M)","Bars/Clubs,Hotels",1971,NA,-111.3056364,47.5049743,"Google Verified Location"
"250","280","Placer Hotel - Basement T-Room","","","Helena","MT","Cruisy Areas","Hotels,Cruisy Areas",1980,"See http://www.helenahistory.org/placer_hotel.htm for a history of the hotel. Was the hub for lobbyists and legislators at one time.",-112.038844,46.587345,"Verified Location"
"251","257","Placer Hotel Basement T-Room","","","Helena","MT","Cruisy Areas","Crusing Areas,Hotels",1977,"See http://www.helenahistory.org/placer_hotel.htm for a history of the hotel. Was the hub for lobbyists and legislators at one time.",-112.038844,46.587345,"Verified Location"
"252","263","Placer Hotel Basement T-Room","","","Helena","MT","Cruisy Areas","Crusing Areas",1978,"See http://www.helenahistory.org/placer_hotel.htm for a history of the hotel. Was the hub for lobbyists and legislators at one time.",-112.038844,46.587345,"Verified Location"
"253","273","Placer Hotel Basement T-Room","","","Helena","MT","Cruisy Areas","Crusing Areas",1979,"See http://www.helenahistory.org/placer_hotel.htm for a history of the hotel. Was the hub for lobbyists and legislators at one time.",-112.038844,46.587345,"Verified Location"
"254","206","Ranch House","","32 E. Broadway","Butte","MT","(M)","Bars/Clubs",1965,NA,-112.5345917,46.0135764,"Google Verified Location"
"255","275","Red Lion Motor Inn Lodge","(Very M)(Disco)","Hwy 2. W.","Kalispell","MT","(M),(YC),(D)","Bars/Clubs",1979,"",-114.317644,48.198893,"Verified Location"
"256","286","Red Lion Motor Inn Lodge","(Very M) (Disco)","Hwy 2. W.","Kalispell","MT","(M),(YC),(D)","",1980,"",-114.317644,48.198893,"Verified Location"
"257","226","Royal Room","","123 N. Last Chance Gulch","Helena","MT","(M)","Bars/Clubs",1970,NA,-112.0390463,46.5877561,"Google Verified Location"
"258","319","Royal Room","","425 N. Last Chance Gulch","Helena","MT","(M)","Bars/Clubs",1971,NA,-112.0369746,46.5912468,"Google Verified Location"
"259","229","Royal Room","","425 N. Last Chance Gulch","Helena","MT","(M)","Bars/Clubs",1972,NA,-112.0369746,46.5912468,"Google Verified Location"
"260","245","Royal Room","","425 N. Last Chance Gulch","Helena","MT","(M)","Bars/Clubs",1973,NA,-112.0369746,46.5912468,"Google Verified Location"
"261","250","Royal Room ","","425 N. Last Chance Gulch","Helena","MT","(M)","Bars/Clubs",1974,NA,-112.0369746,46.5912468,"Google Verified Location"
"262","256","Sambo's","","3rd & Central","Great Falls","MT","(M),(R),(C),(AH)","Restaurant",1977,"",-111.316696,47.507802,"Verified Location"
"263","279","Sambo's","","3rd & Central","Great Falls","MT","(M),(R),(C),(AH)","",1980,"",-111.316696,47.507802,"Verified Location"
"264","271","Sambo's","","3rd & Central","Great Falls","MT","(M),(R),(C),(AH)","Restaurant",1979,"",-111.316696,47.507802,"Verified Location"
"265","266","Sambo's ","","3rd & Central","Great Falls","MT","(M),(R),(C),(AH)","Restaurant",1978,NA,-111.316696,47.507802,"Verified Location"
"266","233","Scotch 'n' Soda  ","","319 1st Ave. N.","Great Falls","MT","(*),(M)","",1980,NA,-111.3012566,47.5065592,"Google Verified Location"
"267","248","Silk 'n' Saddle","","20 N. 3rd","Great Falls","MT","(M),(R)","Restaurant",1974,NA,-111.2729171,47.5084639,"Google Verified Location"
"268","243","Silk 'n' Saddle ","","20 N. 3rd","Great Falls","MT","(M),(R)","Restaurant",1973,NA,-111.2729171,47.5084639,"Google Verified Location"
"269","227","Silk n' Saddle","","20 N. 3rd","Great Falls","MT","(R),(M)","Restaurant",1972,NA,-111.2729171,47.5084639,"Google Verified Location"
"270","282","Sportsman's Club","(Some W, YC, G)","2014 1st Ave So. ","Great Falls","MT","(P),(*),(D),(S),(W),(YC),(G)","Bars/Clubs",1978,NA,-111.272087,47.503731,"Google Verified Location"
"271","205","Stockman's","","2811 Montana ","Billings","MT","(M)","Bars/Clubs",1965,NA,-108.5055588,45.7811546,"Google Verified Location"
"272","290","Top Hat","","134 Front St. ","Missoula","MT","(M),(*)","Bars/Clubs",1978,NA,-113.9960609,46.8706744,"Google Verified Location"
"273","309","Top Hat","(Best bet)","134 Front St.","Missoula","MT","(M)","Bars/Clubs",1979,NA,-113.9960609,46.8706744,"Google Verified Location"
"274","240","Top Hat","(Best bet)","134 Front St.","Missoula","MT","(M)","",1980,NA,-113.9960609,46.8706744,"Google Verified Location"
"275","258","Top Hat","","100 block of Front street near Higgins","Missoula","MT","(M)","Bars/Clubs",1977,"",-113.995489,46.870365,"Verified Location"
"276","228","Town Baths","(best weekends)","203 Central Ave","Great Falls","MT","","Baths",1972,NA,-111.3040749,47.5055328,"Google Verified Location"
