"ID","Title","description","streetaddress","city","amenityfeatures","type","Year","unclearaddress","uncleartype","notes","dateadded","lastmodified","full.address","lon","lat","geoAddress","status"
1115,"Playland","","21 Essex ","Boston","(RT),(SM)","Bars/Clubs",1969,NA,"","","3/31/2020 7:26pm","3/31/2020 7:41pm","21 Essex , Boston, ","-71.069729","42.3792517","21 essex st, charlestown, ma 02129, usa","Geocoded"
1116,"Post House","Greyhound Terminal","10 St. James ","Boston","(M)","Bars/Clubs",1969,NA,"","","3/31/2020 7:26pm","3/31/2020 7:41pm","10 St. James , Boston, ","-71.0709701","42.3504406","10 st james ave, boston, ma 02116, usa","Geocoded"
1117,"Seven's","","77 Charles St.","Boston","(RT)","Bars/Clubs",1969,NA,"","","3/31/2020 7:26pm","3/31/2020 7:41pm","77 Charles St., Boston, ","-71.070437","42.3583773","77 charles st, boston, ma 02114, usa","Geocoded"
1119,"Shed","","272 Huntington St.","Boston","(SM),(*)","Bars/Clubs,Cruising Areas",1969,NA,"","","3/31/2020 7:26pm","3/31/2020 7:41pm","272 Huntington St., Boston, ","-71.0860094","42.341626","272 huntington ave, boston, ma 02115, usa","Geocoded"
1123,"Twelve Carver","","12 Carver Pl.","Boston","(*)","Bars/Clubs,Restaurant,Book Store",1969,NA,"","","3/31/2020 7:26pm","3/31/2020 7:41pm","12 Carver Pl., Boston, ","-70.6627206","41.9576398","12 carver st, plymouth, ma 02360, usa","Geocoded"
1124,"Club Casablanca","","40 Brattle St.","Cambridge","(YC),(*)","Bars/Clubs",1969,NA,"","","3/31/2020 7:26pm","3/31/2020 7:41pm","40 Brattle St., Cambridge, ","-71.121526","42.3735278","40 brattle st, cambridge, ma 02138, usa","Geocoded"
1160,"Blue Moon Cafe","","1228 Acushnet St.","New Bedford","","Restaurant",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:41pm","1228 Acushnet St., New Bedford, ","-70.9270017","41.6580621","1228 acushnet ave, new bedford, ma 02746, usa","Geocoded"
1161,"Scottie's","","1694 Acushnet St.","New Bedford","(D),(*)","Bars/Clubs",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:41pm","1694 Acushnet St., New Bedford, ","-70.9285867","41.6664553","1694 acushnet ave, new bedford, ma 02746, usa","Geocoded"
1164,"Cellar Bar","","247 Commercial St","Provincetown","(*)","Restaurant,Bars/Clubs",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:41pm","247 Commercial St, Provincetown, ","-70.1876737","42.0502291","247 commercial st, provincetown, ma 02657, usa","Geocoded"
1165,"Crown & Anchor","","240 Commercial St.","Provincetown","","Bars/Clubs",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:41pm","240 Commercial St., Provincetown, ","-70.1881155","42.0504757","historic district, 240 commercial st, provincetown, ma 02657, usa","Geocoded"
1167,"Ranch House","","198 Commercial St.","Provincetown","(H)","Hotels",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:41pm","198 Commercial St., Provincetown, ","-70.1891853","42.0488816","historic district, 198 commercial st, provincetown, ma 02657, usa","Geocoded"
1168,"Town House","","291 Commercial St.","Provincetown","","Restaurant,Bars/Clubs",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:41pm","291 Commercial St., Provincetown, ","-70.186348","42.0512759","historic district, 291 commercial st, provincetown, ma 02657, usa","Geocoded"
1169,"Weathering Heights","","50 Shankpater Rd","Provincetown","(S)","Bars/Clubs",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:41pm","50 Shankpater Rd, Provincetown, ","-70.1786425","42.0584412","provincetown, ma, usa","Geocoded"
1171,"Arbor","(downstairs)","77 Worthington ","Springfield","","Bars/Clubs",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:41pm","77 Worthington , Springfield, ","-72.5935176","42.1030392","77 worthington st, springfield, ma 01103, usa","Geocoded"
1172,"Arch Cafe","","1741 Main St.","Springfield","(*)","Restaurant",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:41pm","1741 Main St., Springfield, ","-72.5949408","42.1050408","1741 main st, springfield, ma 01103, usa","Geocoded"
1173,"Blake's","(closed- maybe re-opened)","177 State St.","Springfield","","Bars/Clubs",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:41pm","177 State St., Springfield, ","-72.5850644","42.1022091","177 state st, springfield, ma 01103, usa","Geocoded"
1175,"New Yorker","","700 Main Street","Worcester","(*)","Bars/Clubs",1969,NA,"","","3/31/2020 7:41pm","3/31/2020 7:53pm","700 Main Street, Worcester, ","-71.8072354","42.2584482","700 main st, worcester, ma 01610, usa","Geocoded"
1181,"Jacques'","","87 Broadway","Boston","(G),(*)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","87 Broadway, Boston, ","-71.0552557","42.3413716","87 w broadway, boston, ma 02127, usa","Geocoded"
1183,"Le Place","","178 Tremont","Boston","","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","178 Tremont, Boston, ","-71.064123","42.3529189","178 tremont st, boston, ma 02111, usa","Geocoded"
1184,"Lundin Turkish Baths","","20 Carver Pl","Boston","","Baths",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","20 Carver Pl, Boston, ","-71.1648804","42.3761494","20 carver rd, watertown, ma 02472, usa","Geocoded"
1185,"Mario's","(upstairs-enter on side Street)","69 Church St.","Boston","(*)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","69 Church St., Boston, ","-71.0684184","42.3501415","69 church st, boston, ma 02116, usa","Geocoded"
1186,"Napoleon Club","","52 Piedmont","Boston","(*),(PE)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","52 Piedmont, Boston, ","-71.0692183","42.3496593","52 piedmont st, boston, ma 02116, usa","Geocoded"
1187,"Playland","","21 Essex ","Boston","(RT)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","21 Essex , Boston, ","-71.069729","42.3792517","21 essex st, charlestown, ma 02129, usa","Geocoded"
1188,"Post House","Greyhound Terminal","10 St. James ","Boston","(M)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","10 St. James , Boston, ","-71.0709701","42.3504406","10 st james ave, boston, ma 02116, usa","Geocoded"
1189,"Punch Bowl","","236 Stuart","Boston","(*)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","236 Stuart, Boston, ","-71.0689939","42.3501391","236 stuart st, boston, ma 02116, usa","Geocoded"
1190,"Sevens","","77 Charles St","Boston","(RT)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","77 Charles St, Boston, ","-71.070437","42.3583773","77 charles st, boston, ma 02114, usa","Geocoded"
1192,"Shed","","272 Huntington St.","Boston","(SM)","Bars/Clubs,Cruising Areas",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","272 Huntington St., Boston, ","-71.0860094","42.341626","272 huntington ave, boston, ma 02115, usa","Geocoded"
1195,"Twelve Carver","","12 Carver Pl.","Boston","(*)","Bars/Clubs,Restaurant,Book Store",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","12 Carver Pl., Boston, ","-70.6627206","41.9576398","12 carver st, plymouth, ma 02360, usa","Geocoded"
1196,"Upstairs Kerry Village","","116 Broadway","Boston","(D)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:11pm","116 Broadway, Boston, ","-71.054519","42.3414529","116 w broadway, boston, ma 02127, usa","Geocoded"
1197,"Club Casablanca","(collegiate)","40 Brattle St.","Cambridge","(M),(*)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","40 Brattle St., Cambridge, ","-71.121526","42.3735278","40 brattle st, cambridge, ma 02138, usa","Geocoded"
1198,"Yard of Ale","","9 Brattle St","Cambridge","(M)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","9 Brattle St, Cambridge, ","-71.1199358","42.3733508","9 brattle st, cambridge, ma 02138, usa","Geocoded"
1201,"Blue Moon Cafe","","1228 Acushnet St.","New Bedford","","Restaurant",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","1228 Acushnet St., New Bedford, ","-70.9270017","41.6580621","1228 acushnet ave, new bedford, ma 02746, usa","Geocoded"
1202,"Scottie's","","1694 Acushnet St.","New Bedford","(D),(*)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","1694 Acushnet St., New Bedford, ","-70.9285867","41.6664553","1694 acushnet ave, new bedford, ma 02746, usa","Geocoded"
1206,"Crown & Anchor","","247 Commercial St.","Provincetown","(*)","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","247 Commercial St., Provincetown, ","-70.1876737","42.0502291","247 commercial st, provincetown, ma 02657, usa","Geocoded"
1208,"Ranch House","","198 Commercial St.","Provincetown","(H)","Hotels",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","198 Commercial St., Provincetown, ","-70.1891853","42.0488816","historic district, 198 commercial st, provincetown, ma 02657, usa","Geocoded"
1209,"Town House","","291 Commercial St.","Provincetown","","Restaurant,Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","291 Commercial St., Provincetown, ","-70.186348","42.0512759","historic district, 291 commercial st, provincetown, ma 02657, usa","Geocoded"
1211,"Blake's","(may be closed)","177 State","Springfield","","Bars/Clubs",1968,NA,"","","3/31/2020 7:52pm","3/31/2020 8:06pm","177 State, Springfield, ","-93.2922989","37.2089572","springfield, mo, usa","Geocoded"
1216,"Jacques'","","87 Broadway","Boston","(*)","Bars/Clubs",1966,NA,"","","3/31/2020 7:52pm","3/31/2020 8:19pm","87 Broadway, Boston, ","-71.0552557","42.3413716","87 w broadway, boston, ma 02127, usa","Geocoded"
1218,"Le Place ","","178 Tremont Pl","Boston","","",1966,NA,"checked","","3/31/2020 7:52pm","3/31/2020 8:19pm","178 Tremont Pl, Boston, ","-71.064123","42.3529189","178 tremont st, boston, ma 02111, usa","Geocoded"
1219,"Lundin Turkish Baths","","20 Carver Pl","Boston","","Baths",1966,NA,"","","3/31/2020 7:52pm","3/31/2020 8:19pm","20 Carver Pl, Boston, ","-71.1648804","42.3761494","20 carver rd, watertown, ma 02472, usa","Geocoded"
1220,"Napoleon Club","","52 Piedmont","Boston","(*),(PE)","Bars/Clubs",1966,NA,"","","3/31/2020 7:52pm","3/31/2020 8:19pm","52 Piedmont, Boston, ","-71.0692183","42.3496593","52 piedmont st, boston, ma 02116, usa","Geocoded"
1221,"Playland","","21 Essex ","Boston","(RT)","Bars/Clubs",1966,NA,"","","3/31/2020 7:52pm","3/31/2020 8:19pm","21 Essex , Boston, ","-71.069729","42.3792517","21 essex st, charlestown, ma 02129, usa","Geocoded"
1222,"Post House","(Greyhound Term)","10 St. James ","Boston","(M)","Bars/Clubs",1966,NA,"","","3/31/2020 7:52pm","3/31/2020 8:19pm","10 St. James , Boston, ","-71.0709701","42.3504406","10 st james ave, boston, ma 02116, usa","Geocoded"
1223,"Punch Bowl","","236 Stuart","Boston","(*)","Bars/Clubs",1966,NA,"","","3/31/2020 7:52pm","3/31/2020 8:19pm","236 Stuart, Boston, ","-71.0689939","42.3501391","236 stuart st, boston, ma 02116, usa","Geocoded"
1224,"Sevens","","77 Charles St","Boston","(RT)","Bars/Clubs",1966,NA,"","","3/31/2020 8:11pm","3/31/2020 8:19pm","77 Charles St, Boston, ","-71.070437","42.3583773","77 charles st, boston, ma 02114, usa","Geocoded"
1227,"Twelve Carver","","12 Carver Pl.","Boston","","Bars/Clubs,Restaurant,Book Store",1966,NA,"","","3/31/2020 8:11pm","3/31/2020 8:19pm","12 Carver Pl., Boston, ","-70.6627206","41.9576398","12 carver st, plymouth, ma 02360, usa","Geocoded"
1228,"Upstairs Kerry Village","","116 Broadway","Boston","(D)","Bars/Clubs",1966,NA,"","","3/31/2020 8:11pm","3/31/2020 8:22pm","116 Broadway, Boston, ","-71.054519","42.3414529","116 w broadway, boston, ma 02127, usa","Geocoded"
1229,"Club Casablanca","","40 Brattle St.","Cambridge","(M)","Bars/Clubs",1966,NA,"","","3/31/2020 8:11pm","3/31/2020 8:19pm","40 Brattle St., Cambridge, ","-71.121526","42.3735278","40 brattle st, cambridge, ma 02138, usa","Geocoded"
1230,"Yard of Ale","","9 Brattle St","Cambridge","(M)","Bars/Clubs",1966,NA,"","","3/31/2020 8:11pm","3/31/2020 8:19pm","9 Brattle St, Cambridge, ","-71.1199358","42.3733508","9 brattle st, cambridge, ma 02138, usa","Geocoded"
1232,"Blue Moon Cafe","","1228 Acushnet St.","New Bedford","","Restaurant",1966,NA,"","","3/31/2020 8:12pm","3/31/2020 8:19pm","1228 Acushnet St., New Bedford, ","-70.9270017","41.6580621","1228 acushnet ave, new bedford, ma 02746, usa","Geocoded"
1233,"Scottie's","","1694 Acushnet St.","New Bedford","(D),(*)","Bars/Clubs",1966,NA,"","","3/31/2020 8:12pm","3/31/2020 8:19pm","1694 Acushnet St., New Bedford, ","-70.9285867","41.6664553","1694 acushnet ave, new bedford, ma 02746, usa","Geocoded"
1238,"Crown & Anchor","","247 Commercial St.","Provincetown","(*)","Bars/Clubs",1966,NA,"","","3/31/2020 8:12pm","3/31/2020 8:19pm","247 Commercial St., Provincetown, ","-70.1876737","42.0502291","247 commercial st, provincetown, ma 02657, usa","Geocoded"
1240,"Ranch House","","198 Commercial St.","Provincetown","(H)","Hotels",1966,NA,"","","3/31/2020 8:12pm","3/31/2020 8:19pm","198 Commercial St., Provincetown, ","-70.1891853","42.0488816","historic district, 198 commercial st, provincetown, ma 02657, usa","Geocoded"
1241,"Town House","","291 Commercial St.","Provincetown","","Restaurant,Bars/Clubs",1966,NA,"","","3/31/2020 8:12pm","3/31/2020 8:19pm","291 Commercial St., Provincetown, ","-70.186348","42.0512759","historic district, 291 commercial st, provincetown, ma 02657, usa","Geocoded"
1246,"Jacques'","","87 Broadway","Boston","(*)","Bars/Clubs",1965,NA,"","","3/31/2020 8:12pm","3/31/2020 8:26pm","87 Broadway, Boston, ","-71.0552557","42.3413716","87 w broadway, boston, ma 02127, usa","Geocoded"
1247,"Le Place ","","178 Tremont Pl","Boston","","",1965,NA,"checked","","3/31/2020 8:12pm","3/31/2020 8:26pm","178 Tremont Pl, Boston, ","-71.064123","42.3529189","178 tremont st, boston, ma 02111, usa","Geocoded"
1248,"Lundin Turkish Baths","","20 Carver Pl","Boston","","Baths",1965,NA,"","","3/31/2020 8:12pm","3/31/2020 8:26pm","20 Carver Pl, Boston, ","-71.1648804","42.3761494","20 carver rd, watertown, ma 02472, usa","Geocoded"
1250,"Napoleon Club","","52 Piedmont","Boston","(*),(PE)","Bars/Clubs",1965,NA,"","","3/31/2020 8:12pm","3/31/2020 8:26pm","52 Piedmont, Boston, ","-71.0692183","42.3496593","52 piedmont st, boston, ma 02116, usa","Geocoded"
1252,"Playland","","21 Essex ","Boston","(RT)","Bars/Clubs",1965,NA,"","","3/31/2020 8:22pm","3/31/2020 8:26pm","21 Essex , Boston, ","-71.069729","42.3792517","21 essex st, charlestown, ma 02129, usa","Geocoded"
1253,"Punch Bowl","","236 Stuart","Boston","(*)","Bars/Clubs",1965,NA,"","","3/31/2020 8:22pm","3/31/2020 8:26pm","236 Stuart, Boston, ","-71.0689939","42.3501391","236 stuart st, boston, ma 02116, usa","Geocoded"
1254,"Sevens","","77 Charles St","Boston","(RT)","Bars/Clubs",1965,NA,"","","3/31/2020 8:23pm","3/31/2020 8:26pm","77 Charles St, Boston, ","-71.070437","42.3583773","77 charles st, boston, ma 02114, usa","Geocoded"
1255,"Sporters","Cambridge & Irving","","Boston","(*)","Bars/Clubs",1965,NA,"","","3/31/2020 8:23pm","3/31/2020 8:26pm",", Boston, ","-71.0588801","42.3600825","boston, ma, usa","Geocoded"
1256,"Twelve Carver","","12 Carver Pl.","Boston","","Bars/Clubs,Restaurant,Book Store",1965,NA,"","","3/31/2020 8:23pm","3/31/2020 8:26pm","12 Carver Pl., Boston, ","-70.6627206","41.9576398","12 carver st, plymouth, ma 02360, usa","Geocoded"
1257,"Club Casablanca","","40 Brattle St.","Cambridge","(PE)","Bars/Clubs",1965,NA,"","","3/31/2020 8:23pm","3/31/2020 8:26pm","40 Brattle St., Cambridge, ","-71.121526","42.3735278","40 brattle st, cambridge, ma 02138, usa","Geocoded"
1260,"Crown & Anchor","","247 Commercial St.","Provincetown","(*)","Bars/Clubs",1965,NA,"","","3/31/2020 8:23pm","3/31/2020 8:26pm","247 Commercial St., Provincetown, ","-70.1876737","42.0502291","247 commercial st, provincetown, ma 02657, usa","Geocoded"
1261,"Ranch","","198 Commercial St.","Provincetown","(H)","Hotels",1965,NA,"","","3/31/2020 8:23pm","3/31/2020 8:26pm","198 Commercial St., Provincetown, ","-70.1891853","42.0488816","historic district, 198 commercial st, provincetown, ma 02657, usa","Geocoded"
1262,"Town House","","291 Commercial St.","Provincetown","","Restaurant,Bars/Clubs",1965,NA,"","","3/31/2020 8:23pm","3/31/2020 8:26pm","291 Commercial St., Provincetown, ","-70.186348","42.0512759","historic district, 291 commercial st, provincetown, ma 02657, usa","Geocoded"
1263,"","","","","","",NA,NA,"","","3/31/2020 8:23pm","",", , ",NA,NA,"NA","Geocoded"
1264,"","","","","","",NA,NA,"","","3/31/2020 8:23pm","",", , ",NA,NA,"NA","Geocoded"
1265,"","","","","","",NA,NA,"","","3/31/2020 8:23pm","",", , ",NA,NA,"NA","Geocoded"
1266,"","","","","","",NA,NA,"","","3/31/2020 8:23pm","",", , ",NA,NA,"NA","Geocoded"
1267,"","","","","","",NA,NA,"","","3/31/2020 8:23pm","",", , ",NA,NA,"NA","Geocoded"
1268,"","","","","","",NA,NA,"","","3/31/2020 8:23pm","",", , ",NA,NA,"NA","Geocoded"
2,"'Rest Stops'","on I-95 N. at Attleboro, & Southbound at N. Attleboro","","Attleboro","Cruisy Area,(AYOR)","Cruising Areas",1980,"checked","","","3/28/2020 9:31pm","3/29/2020 12:49am",", ","-71.285608","41.944544","unclear_coded_by_hand","Found"
204,"'Rest Stops'","on I-95 N. at Attleboro, & Southbound at N. Attleboro","","Attleboro","Cruisy Area,(AYOR)","Cruising Areas",1979,"checked","","","3/29/2020 12:36am","3/30/2020 1:43am",", ","-71.285608","41.944544","unclear_coded_by_hand","Found"
1,"U. of Mass.","Downstairs T-room","","Attleboro","Cruisy Area","Cruising Areas,Organizations",1980,"checked","","","3/28/2020 9:30pm","3/31/2020 7:07pm",", ","-71.285608","41.944544","unclear_coded_by_hand","Found"
395,"'L' St. Beach","","","Boston","Cruisy Area,(OC)","Cruising Areas",1978,"checked","","","3/30/2020 1:55am","3/30/2020 2:57am",", ","-71.035301","42.328987","unclear_coded_by_hand","Found"
65,"'L' St. Beach","","","Boston","Cruisy Area,(OC)","Cruising Areas",1980,"checked","","","3/28/2020 10:06pm","3/29/2020 12:49am",", ","-71.035301","42.328987","unclear_coded_by_hand","Found"
251,"'L' St. Beach","","","Boston","Cruisy Area,(OC)","Cruising Areas",1979,"checked","","","3/29/2020 6:30pm","3/30/2020 1:43am",", ","-71.035301","42.328987","unclear_coded_by_hand","Found"
543,"'L' Street Beach","","","Boston","Cruisy Area,(OC)","Cruising Areas",1977,"checked","","","3/30/2020 2:36am","3/30/2020 10:49pm",", ","-71.035301","42.328987","unclear_coded_by_hand","Found"
863,"'L' Street Beach","","","Boston","Cruisy Area","Cruising Areas",1774,"checked","","","3/31/2020 2:27pm","3/31/2020 5:30pm",", ","-71.035301","42.328987","unclear_coded_by_hand","Found"
673,"'L' Street Beach","","","Boston","Cruisy Area,(OC)","Cruising Areas",1976,"checked","","","3/30/2020 11:17pm","3/31/2020 2:01am",", ","-71.035301","42.328987","unclear_coded_by_hand","Found"
786,"'L' Street Beach","","","Boston","Cruisy Area","Cruising Areas",1975,"checked","","","3/31/2020 1:38pm","3/31/2020 4:10pm",", ","-71.035301","42.328987","unclear_coded_by_hand","Found"
71,"'The Block'","Commenwealth & Marlborough betw. Arlington & Berkeley","","Boston","Cruisy Area,(AYOR)","Cruising Areas",1980,"checked","","approximate.","3/28/2020 10:06pm","3/29/2020 12:49am",", ","-71.073122","42.354125","unclear_coded_by_hand","Found"
257,"'The Block'","Commonwealth & Marlborough betw. Arlington & Berkeley","","Boston","Cruisy Area","Cruising Areas",1979,"checked","","approximate.","3/29/2020 6:30pm","3/30/2020 1:43am",", ","-71.073122","42.354125","unclear_coded_by_hand","Found"
549,"'The Block'","Park Square","","Boston","Cruisy Area","Cruising Areas",1977,"checked","","approximate.","3/30/2020 2:36am","3/30/2020 10:49pm",", ","-71.067945","42.351148","unclear_coded_by_hand","Found"
679,"'The Block'","Park Square","","Boston","Cruisy Area","Cruising Areas",1976,"checked","","approximate.","3/30/2020 11:17pm","3/31/2020 2:01am",", ","-71.067945","42.351148","unclear_coded_by_hand","Found"
